county,method,Q1x,Q2x,Q2.1x,Q2xRANGE,Q3.1x,Q3.2x,Q3.3x,Q3.4x,Q3.5x,Q3.6x,Q3.6.1,Q3SUM,Q3.1xNUM,Q3.2xNUM,Q3.3xNUM,Q3.4xNUM,Q3.5xNUM,Q3.6xNUM,CountQ3,MoreGear,Q4x,Q4ax,Q5x,Q5.1x,Q5xMEAN,Q5xRANGE,Q6.1x,Q6.2x,Q6.3x,Q6.4x,Q6.4.1,Q6.1xMEAN,Q6.2xMEAN,Q6.3xMEAN,Q6.4xMEAN,CountQ6,Q6SUM,Q6.1xNUM,Q6.2xNUM,Q6.3xNUM,Q6.4xNUM,Q7.1x,Q7.2x,Q8.1x,Q8.2x,Q8.1xMEAN,Q8.2xMEAN,Q8SUM,Q9x,Q10x,Q10.1x,Q11x,Q11.1x,Q12x,Q12.1x,Q13x,Q13.1x,TOTALCaught,Q10xMEAN,Q11xMEAN,Q12xMEAN,Q13xMEAN,Q14x,Q14xMEAN,Q14ax,Q14axMEAN,BaseforQ15,Q15.1x,Q15.2x,Q15.3x,Q15.4x,Q15.5x,Q15.6x,Q15.7x,Q15.7.1,CountQ15,CountQ15_Primary,Q15_Primary,Q16x,q16.1x,q16.2x,Q16.3,Q17.2xMEAN,Q17.1x,Q17.2x,Q17.3x,Q17.4x,Q17.1xMEAN,Q17.3xMEAN,Q17.4xMEAN,Q17SUM,Q17.1xAMOUNT,Q17.2xAMOUNT,Q17.3xAMOUNT,Q17.4xAMOUNT,Q17TotalAMOUNT,Q18x,Q19.1x,Q19.2x,Q19.3x,Q19.4x,Q19.5x,Q19.6x,Q19.6.1,Q19.1xMEAN,Q19.2xMEAN,Q19.3xMEAN,Q19.4xMEAN,Q19.5xMEAN,Q19.6xMEAN,Q19SUM,Q20x,Q20.1x,Q20xMEAN,Q20TotalVALUE,Q20OtherVALUE,Q21.1x,Q21.2x,Q21.3x,Q21.4x,Q21.1xMEAN,Q21.2xMEAN,Q21.3xMEAN,Q21.4xMEAN,Q21SUM,Q21.1xVALUE,Q21.2xVALUE,Q21.3xVALUE,Q21.4xVALUE,Q22x,Q22xMEAN,Q23x,Q24x,Q25x,vesselsize,Q26x,Q27x,boatage,Q28x,boatown,Q29x,Q30x,Q31x,fuelprice1,truckfuelprice1,iceprice1,baitprice1,fuelprice2,truckfuelprice2,iceprice2,baitprice2,Troll,Bait,Pelagic,Bottomfish,Deep7Bottomfish,ShallowBottomfish,Reef,Q3.1xMEAN,Q3.2xMEAN,Q3.3xMEAN,Q3.4xMEAN,Q3.5xMEAN,Q3.6xMEAN,CommonGear,Q32.1,Q32a.1.1x,Q32a.2.1x,Q32a.4.1x,Q32a.5.1x,Q2xMEAN,SurveyID,Q32x,AVC1,Q32a.1x,Q32a.2x,Q32a.3x,Q32a.4x,Q32a.5x,Q32a.6x,Q32a.7x,Q32a.8x,Q32a.9x,Q32a.9.1,TFC,Q34.1x_A,Q34.2x_A,Q34.3x_A,Q34.4x,Q34.5x,Q34.6x,Q34.7x,Q34.8x,Q34.8.1,Q32bx,Q32b.1x,Q32b.2x,Q32b.3,Q33a.1.1x,Q33a.2.1x,Q33a.4.1x,Q33a.5.1x,Q33.1,Q33x,AVC2,Q33a.1x,Q33a.2x,Q33a.3x,Q33a.4x,Q33a.5x,Q33a.6x,Q33a.7x,Q33a.8x,Q33a.9x,Q33a.9.1,Q33bx,Q33b.1x,Q33b.2x,Q33b.3,Q34.1x,Q34.1.1x,Q34.2x,Q34.2.1x,Q34.3x,Q34.3.1x,Q35x,Q36x,Q37x,Q38x,Q39.1x,Q39.2x,Q39.3x,Q39.4x,Q39.5x,Q39.6x,Q39.6.1,NumEthnic,Ethnic,Q40x,Q41x,Q42.1x,Q42.2x,Q42.3x,Q42.4x,Q43,Q44.1,Q44.1.1,Q44.1.2,Q44.2,Q44.2.1,Q44.2.2,Q44.3,Q44.3.1,Q44.3.2,Q45.1,Q45.2,Q45.3,Q46.1,Q46.2,Q46.3,Q46.4,Q46.5,Q46.6,Q46.7,Q46.7.1,Q47.1,Q47.2,Q47.3,Q47.4,Q47.5,Q47.6,Q47.7,Q47.7.1,Q48,Q49,Q49a,NumCaught,NumLost,NumReleased,NumSold,LbsCaught,LbsSold,Value,CML_NO,CaughtvsSample,PerReleased,PerSold,CatchPerTrip,CatchPerTrip_R,ValuePerTrip,ValuePerTrip_R,AVC1_Troll,AVC1_Bait,AVC1_Deep7Bottom,AVC1_ShallowBottom,AVC1_Spear,AVC1_Other,AVC2_Troll,AVC2_Bait,AVC2_Deep7Bottom,AVC2_ShallowBottom,AVC2_Spear,AVC2_Other,Hawaii,Total,Q15_Primary_Report,boatimprove,ck,TotalCaught_R,Q20XMEAN_R,Q24xMEAN,Q7.1xMEAN,Q7.2xMEAN,Q17TotalAMOUNTck
2,1,1, ,2,2,4,3,1,1,4,1, ,100,7.2,3.6,0,0,7.2,0,3,12,2, , , ,0,1, , , , , , , , , ,0, , , , , ,1,6,6,1,100,0,100,2,6,2500,1, ,4, ,1, ,2800,2500,0,300,0,5,75,4,50,1,1, ,3, ,2, , , ,3,1,1,4, , , ,20,2,3,2,5,5,5,70,100,140,560,140,1960,2800,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,7, ,15000,15000,0,5,1,2,2,88,0,6,6,100,13200,0,900,900,2,5,1,1,23,2,180,2018,3,2019,2,68000,70000,2021,4,2,.266666666666667,30,4,2,.266666666666667,30,1,1,1,0,0,0,0,40,20,0,0,40,0,1, ,50,10,300,1,18,1520,1,405,200,20,5,80,30,20,20,30,0, ,8700,500,0,0,5000,3000,200,0,0, ,1, , , ,50,10,300,1, ,5,385,200,20,5,80,30,20,20,10,0, ,1, , , ,500,2,0, ,0, ,1,3,96749,2, , , , , ,1,Mixed,1,5,4,4,1,1,1,1,More people coming to reside in the state of Hawaii,ahi,ono,mahimahi,nabeta,lobster,uku,ulua,uhu,kole,4,4,4,5,5,5,5,5,5, , ,3,3,2,3,3,2, , ,"Need to enforce the catch for each and every boat that returns to harbor, all who take from the ocean are requires to have a license, set quotas, establish seasons for fishing, price the cost of a commercial license much higher to help fund the enforcement and management, totally enforce no night time diving at least quarterly or 1/3 of the year, I could go on...","No, iv''e learned how important the fisheries need to be managed since over the years of seeing the amount of fish in the ocean disappearing",NA,115,2,10,316,1454,3371.6,10782.64,22974,-571.6,8.69565217391304,231.884456671252,155.555555555556,5,833.333333333333,4,405, , , , , , , , , ,385, ,1,1,5,0,0,5,7,0,0,95,0
1,2,1,20,2,2,4,1,1,3,1,4,handline akule,100,8,0,0,4,0,8,3,12,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,1,5, ,1, ,1, ,5, ,1500,750,0,0,750,3,25,3,25,1,1,2, , , , , , ,2,1,1,3, ,60, ,5,3,2,1,4,37,0,58,100,555,75,0,870,1500,1,1,1,1,1,6,1, ,0,0,0,0,100,0,100,4, ,1500,750,750,3,1,1,3,25,0,0,25,50,375,0,0,375,3,25,1,1,22,2,100,1999,22,1999,22,28000,35000,2019,2.85714285714286,3,.2, ,3,3,.2, ,1,0,1,1,0,1,0,40,0,0,20,0,40,6,trolling and handline/rod for shallow bottomfish,35,5,200,0,20,1474,6,395,100,15,0,40,0,20,20,200,0, ,1950,700,0,0,200,200,850,0,0, ,1, , , ,10,5,200,0, ,4,145,30,15,0,40,0,20,20,20,0, ,1, , , ,700,2,0, ,0, ,1,5,96797,2, ,1, , , , , ,1,2,3,5,1,2,1,1, , , , , , , , , , ,3,4,4,4,4,4,4,4,4, , ,3,3,3,3,3,3, , ,no,none,none,10,0,0, ,154, , ,30559, ,0, ,75,4,75,2, , , , , ,395, , , ,145, , ,1,1,5,2,0,5,4,0, , ,0
2,1,1,30,2,3,4,4,2,3,1,1, ,100,12,12,1.5,4.5,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,2,4, ,2, ,2, ,4, ,650,300,25,25,300,6,95,5,75,1,1,2,3, , , , , ,3,1,1,2,90, , ,45,4,4,2,2,45,5,5,100,292.5,292.5,32.5,32.5,650,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,3, ,750,750,0,6,1,1,1,100,0,0,0,100,750,0,0,0,1,0,1,1,21,2,115,1974,47,2012,9,30000,25000,2012,7.5,5,.2,40,5,5,.2,80,1,1,1,1,1,1,0,40,40,5,15,0,0,2, ,20,2,100,1,30,1762,2,430,150,10,10,20,40,50,50,50,50,Upgrade new equipment,1200,0,0,0,1000,100,100,0,0, ,1, , , ,20,2,100,.25, ,1,235,100,10,5,20,20,50,10,10,10,Equipment,1, , , ,0, ,0, ,0, ,1,4,96704,2, ,1, , , , , ,1,2,5,5,1,1, ,2, ,Ahi,Ono,Opelu,Ahi,Ono,Opelu,Ahi,Ono,Opelu,4,4,5,3,3,3,3,3,5,3,Commercial business such as manta ray diving do no,4,4,4,4,4,5, , , , , ,159,18,2,5,570.5,241.83,1279.46,22550,408.17,1.25786163522013,42.3891323400526,21.6666666666667,3,25,1, ,430, , , , ,235, , , , , ,1,1,5,9,0,4,3,0, , ,0
1,1,1,36,3,3,4,2,4,2,1,1, ,100,14.4,1.8,18,1.8,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,2,3, ,5, ,2, ,4, ,1150,75,750,25,300,1,0, , ,1,1, ,2, , , ,3,Family Tradition,3,1,1,1, , , ,75,3,5,2,1,20,5,0,100,230,862.5,57.5,0,1150,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,26,3,230,2001,20,2001,20,70000,50000,2020,4,3.33333333333333,.1,180,4,3.33333333333333,.1, ,1,1,1,1,1,1,0,40,5,50,5,0,0,3, ,40,3,400,.25,36,1757,3,840,160,10,20,40,45,15,50,50,450,"Daily Maintenance average per month, slip fee.",9276,600,0,4176,1000,500,3000,0,0, ,1, , , ,40,3,400,0, ,1,395,160,10,20,40,0,15,50,100,0,Monthly boat mooring,1, , , ,600,2,0, ,348,1,1,6,96819,2, ,1, , , , , ,1,2,7,5,1,1,1,1, ,0,0,0,Onaga,Ehu,Gindai,Onaga,Ehu,Opakapaka,5,5,5,4,4,4,5,4,5,4,More enforcement personnel,2,3,2,2,2,2,3,I do not use it but it took to long to fix the Haw,"More enforcement personnel. Spot check shore fishing for data collecting. Stop net fishing (laynets, surround nets)",No change.,No change.,118,0,8, ,221.5, , ,11729, ,6.77966101694915, ,31.9444444444444,3, , , , ,840, , , ,395, , , , , ,1,1,5,1,0,5, ,0, , ,0
4,1,1, ,4,4,5,3,3,1,1,1, ,100,45,15,15,0,0,0,3,9,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,2,94,6,100,2,5, ,4, ,2, ,2, ,1100,750,300,25,25,5,75,4,50,1,1, ,2, , , ,2,Give fish away,3,1,1,1, , , ,58,3,4,2,1,37,5,0,100,407,638,55,0,1100,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,6,20,2,120,2018,3,2018,3,66000,50000, ,3, ,.128571428571429, ,3, ,.128571428571429, ,1,1,1,1,1,0,0,60,20,20,0,0,0,1, ,10,0,70,0,75,1735,1,56,30,0,0,9,0,10,5,2,0, ,1926,1306,0,0,500,0,120,0,0, ,1, , , ,3,0,70,0, ,2,25,9,0,0,9,0,5,2,0,0, ,1, , , ,1306,2,0, ,0, ,1,6,96766,2, ,1, , , , , ,1,2,6,4,1,1,1,1,I see more boats and fisherman every year.,0,0,0,Mahimahi,Ahi,Ono,Ahi,Ono,Bottom fish,4,5,4,4,3,4,4,4,4,1,None,4,4,4,4,4,5,1,None, , , ,67,0,0, ,689, , ,3334, ,0, ,14.6666666666667,2, , ,56, , , , , , ,25, , , , ,1,1,5, ,0,5, ,95, , ,0
1,1,1, ,1,1,5,2,2,3,1,2,Kona Crab,100,3.6,.3,.3,1.5,0,.3,5,16,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,2,3, ,2, ,2, ,2, ,150,75,25,25,25,5,75,4,50,1,1, , , ,2, , , ,2,1,1,4, , , ,30,2,3,2,5,5,5,60,100,7.5,45,7.5,90,150,1,1,3,1,5,1,1, ,0,17,0,83,0,0,100,2, ,300,195,105,4,2,2,2,50,5,5,5,65,150,15,15,15,2,5,1,1,21,2,160,2009,12,2009,12,60000,60000,2020,4,3,.5, ,3,3,.25,30,1,1,1,1,1,1,0,60,5,5,25,0,5,1, ,20,5,200,0,6,1619,1,305,80,15,0,100,0,30,30,50,0, ,8400,200,0,0,500,7000,700,0,0, ,1, , , ,5,5,60,.5, ,4,110,15,15,0,15,15,25,10,15,0, ,1, , , ,200,2,0, ,0, ,1,6,96734,2, ,1, , ,1, , ,2,7,3,4,1,1,1,1,More people bought new boats this past year.,Mahimahi,Tuna,Ono,Ono, , ,Ono, , ,5,5,5,5,4,4,4,5,5,5,Manage boat captains license.,2,3,3,3,3,3,1,Keep unregistered boats & trailers away from publi,Start opening of Deep Seven in closed areas on a timely bases.,Yes,Not enough of us are Covid free to socialize about fishing with friends & acquaintances.,8,0,2,7,35,20,40,11475,130,25,57.1428571428571,25,3,50,1,305, , , , , , , , ,110, , ,1,1,5,1,0,3,2,0, , ,0
1,1,2, ,2,2,5,3,2,3,1,1, ,100,10.8,1.8,.9,4.5,0,0,4,14,2, , ,2,6,2,6,3,1,1, ,90,10,0,0,2,100,5.4,.6,0,0, , ,6,1,100,0,100,3,4, ,1, ,2, ,2, ,350,300,0,25,25,6,95,4,50,1,1,3,2, , , , , ,3,1,1,4, , , ,30,5,3,2,2,60,5,5,100,210,105,17.5,17.5,350,1,1,1,6,1,2,1, ,0,0,95,0,5,0,100,1, ,50,50,0,2,1,1,6,5,0,0,95,100,2.5,0,0,47.5,2,5,2, , , , , , , , , , , ,3.33333333333333,3.33333333333333, , ,3.33333333333333,3.33333333333333, , ,1,1,1,1,1,1,0,60,10,5,25,0,0,1, ,6,3,0,0,18,1854,1,90,20,10,0,0,0,40,20,0,0, ,800,0,0,0,100,100,600,0,0, ,1, , , ,6,3,0,0, ,4,95,20,10,0,0,0,45,20,0,0, ,1, , , ,0, ,0, ,0, ,1,2,96797,2, , , ,1, , , ,1,4,6,3,1,1,1,1,Social Media showing off exciting fishing trips from all around the world and especially here in our own state.,ahi,aku,marlin,ahi,aku,moana,ahi,marlin,hagi,4,5,5,5,5,5,5,5,5, , ,4,2,3,3,3,2, , , , , ,10,0,0,6,2,10,45.6,34343,340,0,500,19.4444444444444,2,2.77777777777778,1,90, , , , , , , , ,95, , ,1,1,5, ,0,3,1, , , ,0
1,1,2,16,2,2,5,3,2,1,1,1, ,100,11.2,4,.8,0,0,0,3,9,2, ,6,2,6,2,6,1,1,1, ,100,0,0,0,1,100,6,0,0,0, , ,2,6,6,94,100,3,4, ,1, ,1, ,2, ,325,300,0,0,25,5,75,4,50,1,1, , , , , , , ,1,1,1,2,20, , ,75,2,5,3,1,5,20,0,100,16.25,243.75,65,0,325,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,27,3,500,1997,24,2019,2,60000,95000,2019,3.4, ,.125, , , , , ,1,1,1,1,1,0,0,70,25,5,0,0,0,1,ELECTRONICS,250, ,200, ,16,1809,6,972,850,0,5,25,0,50,20,10,12,PARKING,19170,950,0,6720,2000,6000,3500,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,950,2,0, ,560,1,1,4,96822,2, ,1, , , , , ,1,2,6,5,1,2,1,1,More of my Friends are now fishing due to the pandemic.  less Deep 7. weather conditions are not favorable in 2021, , , ,Ono,Mahi,AHI,Ahi,Mahi,Ono,5,5,5,5,1,5,5, ,5, , ,2,1,3,2,2,2, , , ,yes I fished less in the COVID - 19 YEAR I had to keep my buisness afloat.,less time to go fishing.,10,0,0, ,630, , ,29846, ,0, ,20.3125,2, , , , , , , ,972, , , , , , ,1,1,5,2,0,3, ,0, , ,0
 ,1,1,19,2,2,5,3,1,1,1,1, ,100,14.25,4.75,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,3,4, ,1, ,1, ,2, ,325,300,0,0,25,4,50,2,5,1,1,3,2, , , , , ,3,1,1,4, , , ,47.5,4,4,2,1,47.5,5,0,100,154.375,154.375,16.25,0,325,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,2,39,4,840,2002,19,2019,2,200000,155000,2019,4, ,.4,60, , , , ,1,1,1,0,0,0,0,75,25,0,0,0,0,1, ,40, ,50,.25,19,1623,1,423,160,0,0,20,15,45,75,100,8,dock rent,29665,2581,0,3084,24000,0,0,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,2581,2,0, ,257,1,1,5, ,2, , , , ,1, , ,1,6,6, ,1,1,1,1, ,Ono,Mahi,Ahi,Ono,Mahi,Ahi,Ono,Ahi,Mahi,3,2,2,4,4,3,5,3,4, , ,4,2,3,4,3,2,1,FADs,Need to invest in more FADs,None, ,3,0,0, ,40, , ,34459, ,0, ,17.1052631578947,2, , ,423, , , , , , , , , , , , ,1,5,2,0,3, ,5, , ,0
1,2,1, ,3,3,5,3,1,2,2,2,nets to catch live bait,100,27,3.6,0,1.8,1.8,1.8,5,16,2, , , ,0,1, , , , , , , , , ,0, , , , , ,1,6,4,4,50,50,100,2,4, ,2, ,2, ,2, ,375,300,25,25,25,5,75,4,50,1,1, , , , , , , ,1,1,1,1, , , ,37,4,3,2,1,58,5,0,100,217.5,138.75,18.75,0,375,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,29,3,600,2005,16,2006,15,175000,130000, ,3.33333333333333,2,.2,20, , , , ,1,1,1,1,0,1,1,75,10,0,5,5,5,1,trolling and bait for pelagic,60,5,100,1,36,1101,6,345,200,10,25,20,20,20,50,0,0, ,11800,2400,0,400,1000,2000,6000,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,200,1,0, ,400,2,1,4,96734, , , , , , ,1,jewish/middle eastern,1,5,7, ,1,1,1,1,Pass money to support, , , ,ahi,mahi,ono, , , ,5,5,5,5,5,5,5,5,5,5,Need better management of FAD program,3,2,3,4,1,2, , ,The taking of tuna less than 5lbs should be punishable as a crime. The specific group of fishermen who purposely target this juvenile immature fish & sell in China town should be fined/impounded their boats,None. I don''t wear a mask in the ocean!, ,5,0,0, ,60, , ,11692, ,0, ,10.4166666666667,2, , , , , , , ,345, , , , , , ,1,1,5, ,0,3, ,0,0,95,0
2,2,1, ,1,1,5,3,1,2,3,1, ,100,4.5,.6,0,.3,.6,0,4,15,2, , , ,0,1, , , , , , , , , ,0, , , , , ,1,6,3,5,25,75,100,2,3, ,1, ,2, ,2, ,125,75,0,25,25,6,95,5,75,1,1,3,2,3, , , , ,4,1,1,4, , , ,36,5,3,2,2,60,2,2,100,75,45,2.5,2.5,125,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,2, ,300,300,0,6,1,1,1,100,0,0,0,100,300,0,0,0,2,5,1,1,19,2,100,2009,12,2020,1,26000,30000, ,3.82352941176471,1.25,0,20,3.33333333333333,1.25,0,32,1,1,1,1,0,1,1,75,10,0,5,10,0,1, ,34,8,100,1,6,1393,1,280,130,10,0,0,20,20,0,100,0, ,6104,2400,0,0,1000,600,2104,0,0, ,1, , , ,18,8,100,2, ,2,149,60,10,0,0,64,15,0,0,0, ,1, , , ,200,1,0, ,0, ,1,3,96740,2, ,1, , , , , ,1,2,4,3,1,1,1,1,Alot of new future divers an fishermen.,ono, , , ,ahi, , , ,small shibi,4,4,4,5,4,4,4,4,5, , ,4,3,3,4,4,3, , ,More enforcement, , ,9,0,0,9,156.5,156.5,706,34607,-31.5,0,100,20.8333333333333,3,50,1,280, , , , , , ,149, , , , ,1,1,5, ,0,3,2,0,0,95,0
2,2,1, ,2,2,6,3,1,1,1,1, ,100,16.2,1.8,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,3,4, ,1, ,1, ,1, ,300,300,0,0,0,3,25,5,75,1,1, , , , , , , ,1,1,1,1, , , ,20,5,3,2,2,70,5,5,100,210,60,15,15,300,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,3, ,750,750,0,6,1,1,1,100,0,0,0,100,750,0,0,0,2,5,1,1,21,2,230,2013,8,2013,8,65000,75000,2013,3.84615384615385,4,.5, ,3.84615384615385,4,.5, ,1,1,1,0,0,0,0,90,10,0,0,0,0,1, ,13,2,50, ,18,1871,1,138,50,8,0,25,0,20,15,20,0, ,1600,400,0,0,200,700,300,0,0, ,1, , , ,13,2,50, , ,2,138,50,8,0,25,0,20,15,20,0, ,1, , , ,400,2,0, ,0, ,1,6,96740,2, ,1, , , , , ,1,2,5,4,1,2,1,1,Not sure,ono,ahi,aku,ono,aku,ahi,ono,aku,ahi,5,4,4,5,4,4,5,3,5,5,make sure that facilities are not monopolized by c,3,4,3,3,3,2, , ,Fishing licenses (like in Alaska) should be required for all fishermen. The revenue could be used to maintain facilities.,Not really, ,5,0,0, ,80, , ,23207, ,0, ,16.6666666666667,2,41.6666666666667,1,138, , , , , , ,138, , , , ,1,1,5,8,0,3,3,0, , ,0
2,1,1, ,2,2,6,3,1,1,1,1, ,100,16.2,1.8,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,4,5, ,1, ,1, ,1, ,750,750,0,0,0,5,75,3,25,1,1,2,3, , , , , ,3,1,1,2,20, , ,18,3,3,5,2,18,60,4,100,135,135,450,30,750,1, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,6,42,4,260,1988,33,2016,5,49000,100000,2021,4,4,.25, ,4,4,.25, ,1,1,1,0,0,0,0,90,10,0,0,0,0,1, ,30,5,120,0,18,1337,1,215,120,20,5,30,0,20,5,15,0, ,7800,1500,0,4200,2000,0,100,0,0, ,1, ,100, ,30,5,120,0, ,2,203,120,20,3,30,0,20,5,5,0, ,1, , , ,1500,2,0, ,350,1,1,6,96743,2, , , , , ,1,Hapa,1,5,7,5,1,1, ,1,"More people have time on their hands as retirees move to Hawaii, and the underground economy is increasingly important as government mismanagement pressures household budgets.",Ahi,Ono,Blue marlin,Ahi,Ono,mahimahi,Ono,Ahi,mahimahi,5,5,5,3,4,5,5,5,5,5,Meet with fishermen groups,3,2,2,3,1,1,5,DOBOR is failing,Pelagic species should have separate management from bottom fish and reef fish. Pelagics are non-resident resources. Fishing Clubs with membership over 100 member should be included in all policy votes.,"Government shutdowns, not COVID, killed small businesses including restaurants and hotels. The market for pelagics all but disappeared overnight. It is hard to quantify the damage public policy has wreaked on the fishing business. We stopped all fish sales.",The market for the fish we catch disappeared with the shutdowns.,23,0,0, ,473, , ,7608, ,0, ,41.6666666666667,3, , ,215, , , , , , ,203, , , , ,1,1,5,0,0,4, ,95, , ,0
1,2,1, ,2,2,6,1,3,1,1,1, ,100,16.2,0,1.8,0,0,0,2,6,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,1,4, ,2, ,1, ,1, ,325,300,25,0,0,5,75,3,25,1,1,2,3, , , , , ,3,1,1,2,75, , ,90,3,6,1,1,10,0,0,100,32.5,292.5,0,0,325,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,15,1,75, , ,2017,4,2500,13000,2018,3.66666666666667,3.5,.233333333333333, ,3.5,3.5,.2,10,1,0,1,1,1,0,0,90,0,10,0,0,0,1, ,12,4,60, ,18,1038,1,92,44,14,0,14,0,10,10,0,0, ,260,0,0,0,40,120,100,0,0, ,1, , , ,4,4,40,1, ,3,66,14,14,0,8,10,10,10,0,0, ,1, , , ,0, ,0, ,0, ,1,5,96797,2, ,1, , , , , ,1,2,6,3,2,2,1,1,Expense of owning and maintaining a boat and trailer., , , ,ahi,gindai,aku,ahi,gindai,aku,4,4,3,4,1,4,4,3,5, , ,2,3,2,2,3,1, , ,Fishery enforcement is almost non existent,No, ,11,0,0, ,19, , ,30569, ,0, ,18.0555555555556,2, , ,92, , , , , , , ,66, , , ,1,1,5,3,0,3, ,0, , ,0
2,2,1, ,2,2,6,1,3,1,1,1, ,100,16.2,0,1.8,0,0,0,2,6,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,4, ,2, ,1, ,1, ,325,300,25,0,0,2,5,2,5,1,1, , , , , , , ,1,1,1,1, , , ,10,6,3,1,1,90,0,0,100,292.5,32.5,0,0,325,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,19,2,155,1978,43,1990,31,900,1200,2001,3.33333333333333,3,.16, ,3.33333333333333,3,.16,30,1,0,1,1,1,0,0,90,0,10,0,0,0,1, ,6,3,50, ,18,1052,1,41,20,9,0,8,0,4,0,0,0, ,220,0,0,0,100,100,20,0,0, ,1, , , ,6,3,50,.5, ,3,56,20,9,0,8,15,4,0,0,0, ,1, , , ,0, ,0, ,0, ,1,6,96740,1, ,1, , , , , ,1,7,5,4,1,1, , ,"It's the trend for the last 15 years. Shoreline fish has been depleted 30 years ago. - overfish, pollution",0, , ,aku, , ,aku, , ,5,5,4,5,5,5,5,5,5, , ,5,4,4,4,4,4, , ,none,No changes, ,14,0,0, ,84, , ,1016, ,0, ,18.0555555555556,2, , ,41, , , , , , , ,56, , , ,1,1,5,20,0,3, ,0, , ,0
3,1,1,12,2,2,6,1,3,1,1,1, ,100,10.8,0,1.2,0,0,0,2,6,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,2,4, ,2, ,2, ,1, ,350,300,25,25,0,5,75,5,75,1,1, ,2, , , , , ,2,1,1,1, , , ,25,5,3,1,1,75,0,0,100,262.5,87.5,0,0,350,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,23,2,300, , ,2019,2, , ,2020, , , , , , , , ,1,0,1,1,1,0,0,90,0,10,0,0,0,1, , , , , ,12,1778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,96732,2, ,1, ,1,1, , ,3,7,3,5,1,1,1,1,trend for the past years., , , , , , , , , ,5,5,5,5,4,5,5,5,5, , ,5,5,5, , , , , , , , ,3,0,0, ,230, , ,33779, ,0, ,29.1666666666667,3, , , , , , , , , , , , , , ,1,1,5,1,0,3, ,0, , ,0
2,2,1, ,1,1,6,1,2,2,1,1, ,100,5.4,0,.3,.3,0,0,3,11,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100, ,4, ,1, ,1, ,1, ,300,300,0,0,0,5,75,4,50,1,1, ,2, , , , , ,2,1,1,1, , , ,50,4,4,1,1,50,0,0,100,150,150,0,0,300,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,6,16,2,60,1996,25,1996,25,15000,15000,2019,4,3.33333333333333,.12, ,4,3.33333333333333,.12, ,1,0,1,1,1,1,0,90,0,5,5,0,0,1, ,15,3,100, ,6,1328,1,107,60,10,0,12,0,25,0,0,0, ,1800,0,0,0,1000,500,300,0,0, ,1, , , ,10,3,50, , ,4,91,40,10,0,6,10,25,0,0,0, ,1, , , ,0, ,0, ,0, ,1,6,96771,2, ,1, , , , , ,1,2,6,4,1,1,1,1, , , , ,ahi,ono,mahi,ahi,ono,mahi,3,4,4,4,2,3,3,4,5, , ,3,3,3,3,3,1, , , , , ,3,0,0, ,46, , ,20264, ,0, ,50,3, , ,107, , , , , , , , ,91, , ,1,1,5,2,0,3, ,95, , ,0
